window,cap,genre,question_id,correct,prediction,api_calls,lookup_used,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
2,10,news,182,False,There is no mention of the London bus bombing in the provided passage.,2.0,True,8.2,26095.0,1188.0,27283.0
2,10,news,184,False,1961.,2.0,True,0.7,25464.0,10.0,25474.0
2,10,news,185,False,US Embassy in Baku,1.0,False,0.3,24458.0,6.0,24464.0
2,10,news,186,False,7.5 percent.,1.0,False,0.3,24459.0,6.0,24465.0
2,10,news,187,False,There is no information about markets in the given passage.,2.0,True,0.8,25448.0,18.0,25466.0
2,10,news,183,False,There is no information about an extinct sea creature fossil sale in the passage.,2.0,True,8.9,26093.0,1189.0,27282.0
2,10,news,189,True,Yuvraj Singh,1.0,False,0.3,24467.0,5.0,24472.0
2,10,news,188,False,Searching.,2.0,True,31.8,25491.0,540.0,26031.0
2,10,news,190,False,There is no mention of a storm.,2.0,True,30.8,25615.0,15.0,25630.0
2,10,news,191,False,None,1.0,False,0.9,24456.0,2.0,24458.0
2,10,news,193,True,24 years.,2.0,True,1.5,25404.0,10.0,25414.0
2,10,news,194,False,Tomas Medina Caracas.,2.0,True,5.6,26015.0,259.0,26274.0
2,10,news,195,False,"Bridgeport, Alabama.",1.0,False,1.2,24457.0,6.0,24463.0
2,10,news,158,False,There is no mention of Donna Greenwell in the passage.,2.0,True,134.7,26072.0,571.0,26643.0
2,10,news,197,False,None.,2.0,True,0.8,25130.0,9.0,25139.0
2,10,news,196,False,No information.,2.0,True,9.8,26089.0,1177.0,27266.0
2,10,news,198,False,"None, the name Thomas is not mentioned in the passage.",2.0,True,9.8,26089.0,1180.0,27269.0
2,10,news,200,True,Augustin Binya,1.0,False,0.3,24458.0,5.0,24463.0
2,10,news,199,False,None mentioned.,2.0,True,10.2,26089.0,1177.0,27266.0
2,10,novel,00950a36_13,True,Shah Amurath,1.0,False,1.3,30309.0,6.0,30315.0
2,10,novel,00950a36_14,False,A savage or a madman.,1.0,False,1.4,30312.0,8.0,30320.0
2,10,novel,00950a36_15,False,No one is mentioned as killing the captain of a pirate ship in the passage.,2.0,True,1.2,32083.0,50.0,32133.0
2,10,novel,3e966645_1,False,The Land of Oz.,2.0,True,1.1,32148.0,63.0,32211.0
2,10,novel,3e966645_2,False,Mr. Saul,1.0,False,1.2,30308.0,4.0,30312.0
2,10,novel,00950a36_12,True,Akif.,2.0,True,32.5,32047.0,1231.0,33278.0
2,10,novel,3e966645_4,False,Nothing is mentioned.,2.0,True,24.6,31616.0,17.0,31633.0
2,10,novel,3e966645_6,False,Mr. Salton,1.0,False,1.9,30308.0,5.0,30313.0
2,10,novel,3e966645_5,False,There is no mention of former officers dying from an illness in the passage.,2.0,True,6.9,32490.0,517.0,33007.0
2,10,novel,3e966645_8,False,London,1.0,False,0.4,30312.0,2.0,30314.0
2,10,novel,3e966645_9,False,French Polynesia,1.0,False,1.2,30309.0,5.0,30314.0
2,10,novel,3e966645_7,False,No one is mentioned.,2.0,True,9.6,32037.0,1257.0,33294.0
2,10,novel,3e966645_11,False,The South Seas.,2.0,True,1.6,31807.0,23.0,31830.0
2,10,novel,3e966645_12,False,No mention.,2.0,True,3.8,31815.0,22.0,31837.0
2,10,novel,3e966645_10,False,No information is given about a schooner landing in the port.,2.0,True,12.0,32224.0,1499.0,33723.0
2,10,novel,3e966645_17,False,The South Seas.,1.0,False,0.4,30312.0,5.0,30317.0
2,10,news,103,False,No answer found.,2.0,True,423.1,26089.0,1175.0,27264.0
2,10,novel,3e966645_16,False,There is no mention of Davis in the passage.,2.0,True,9.9,32142.0,530.0,32672.0
2,10,novel,3e966645_19,False,There is no information about 3 beggars operating out of the Tahitian port of Papeete.,2.0,True,10.7,31582.0,34.0,31616.0
2,10,novel,3e966645_21,False,There is no mention of a US Counsel or a schooner carrying champagne.,2.0,True,6.2,31728.0,28.0,31756.0
2,10,novel,3e966645_22,False,There is no mention of Davis and the others planning to take a ship.,2.0,True,2.5,31445.0,25.0,31470.0
2,10,novel,3e966645_20,False,The City of Papeete.,2.0,True,9.2,31833.0,635.0,32468.0
2,10,novel,6a659de3_2,False,Evil powers,1.0,False,9.0,30314.0,4.0,30318.0
2,10,novel,3e966645_23,False,There is no mention of beggars or a Tahitian port in the passage.,2.0,True,26.4,32250.0,1511.0,33761.0
2,10,novel,6a659de3_3,False,Guph,1.0,False,24.3,30306.0,4.0,30310.0
2,10,novel,6a659de3_4,False,Shah Amurath,1.0,False,18.7,30319.0,6.0,30325.0
2,10,novel,6a659de3_5,False,There is no mention of Vincey or Leo in the passage.,2.0,True,6.8,31185.0,20.0,31205.0
2,10,news,192,False,There is no information about Yu Sheng products.,2.0,True,127.3,25404.0,17.0,25421.0
2,10,novel,6a659de3_6,False,There is no queen mentioned.,2.0,True,11.7,32210.0,1501.0,33711.0
2,10,novel,6a659de3_8,False,No one is mentioned as saving Leo.,2.0,True,6.8,31176.0,15.0,31191.0
2,10,novel,6a659de3_14,False,Robert Herrick,1.0,False,3.0,30307.0,4.0,30311.0
2,10,novel,6a659de3_7,False,There is no box mentioned in the passage.,2.0,True,15.8,32148.0,529.0,32677.0
2,10,novel,9561a72a_0,False,There is no information about Dorothy Gale in the passage.,2.0,True,3.1,30975.0,18.0,30993.0
2,10,novel,6a659de3_12,False,There is no mention of Vincey in the passage.,2.0,True,15.5,31906.0,1266.0,33172.0
2,10,novel,6a659de3_17,False,No one.,2.0,True,13.4,31178.0,10.0,31188.0
2,10,novel,9561a72a_1,False,Guph.,2.0,True,10.7,32187.0,17.0,32204.0
2,10,novel,9561a72a_3,False,A little clearing in the jungle of reeds.,2.0,True,6.5,32001.0,317.0,32318.0
2,10,novel,9561a72a_7,False,No specific location is mentioned.,2.0,True,3.6,32138.0,64.0,32202.0
2,10,novel,9561a72a_9,False,There is no mention of Dorothy in the passage.,2.0,True,2.0,30985.0,20.0,31005.0
2,10,novel,9561a72a_11,True,King Roquat,1.0,False,23.8,30315.0,4.0,30319.0
2,10,novel,6a659de3_11,False,There is no mention of a character named Leo.,2.0,True,51.9,31725.0,1259.0,32984.0
2,10,novel,9561a72a_12,True,Guph,1.0,False,1.3,30314.0,4.0,30318.0
2,10,novel,bf55d1c1_1,False,There is no mention of Arabella or her committing murder in the passage.,2.0,True,5.3,32077.0,49.0,32126.0
2,10,novel,bf55d1c1_2,False,Olivia,1.0,False,1.0,30310.0,3.0,30313.0
2,10,novel,9561a72a_10,False,Magic wand.,2.0,True,33.7,31322.0,10.0,31332.0
2,10,novel,bf55d1c1_0,False,There is no mention of Adam in the passage.,2.0,True,11.6,32222.0,1505.0,33727.0
2,10,novel,bf55d1c1_3,False,Shah Amurath,1.0,False,9.0,30317.0,6.0,30323.0
2,10,novel,bf55d1c1_5,False,Shah Amurath.,2.0,True,4.8,31959.0,310.0,32269.0
2,10,novel,bf55d1c1_6,False,No information is given about Arabella's house.,2.0,True,3.7,30979.0,17.0,30996.0
2,10,novel,bf55d1c1_10,False,There is no mention of a friend of Richard Salton who Adam worked with to stop Arabella.,1.0,False,0.6,30318.0,21.0,30339.0
2,10,novel,bf55d1c1_4,False,There is no mention of Adam marrying anyone in the passage.,2.0,True,18.6,32210.0,1507.0,33717.0
2,10,novel,bf55d1c1_12,False,India,1.0,False,0.6,30314.0,2.0,30316.0
2,10,novel,ca4b98f5_0,False,SHADOWS IN THE MOONLIGHT.,1.0,False,2.2,30309.0,10.0,30319.0
2,10,novel,bf55d1c1_11,False,There is no mention of Adam or Arabella in the passage.,2.0,True,9.3,31177.0,20.0,31197.0
2,10,novel,ca4b98f5_2,False,Saul's,1.0,False,1.5,30316.0,4.0,30320.0
2,10,novel,ca4b98f5_1,False,Captain Clavering,1.0,False,3.2,30316.0,5.0,30321.0
2,10,novel,ca4b98f5_3,False,Clavering Park,1.0,False,1.9,30315.0,5.0,30320.0
2,10,novel,ca4b98f5_4,False,There is no mention of Florence Burton in the passage.,2.0,True,2.2,31775.0,30.0,31805.0
2,10,novel,ca4b98f5_6,False,Olivia.,2.0,True,26.3,32232.0,1489.0,33721.0
2,10,novel,ca4b98f5_8,False,No one is mentioned in the passage.,2.0,True,25.2,30983.0,15.0,30998.0
2,10,novel,bf55d1c1_9,False,April 1934.,2.0,True,44.4,32214.0,1500.0,33714.0
2,10,novel,ca4b98f5_11,False,King Roquat,1.0,False,1.0,30316.0,4.0,30320.0
2,10,novel,ca4b98f5_12,False,No one.,2.0,True,5.8,31198.0,10.0,31208.0
2,10,novel,ca4b98f5_13,False,Lady Clavering,1.0,False,6.1,30311.0,5.0,30316.0
2,10,novel,ca4b98f5_10,False,This passage does not mention a character named Harry or his fiancée.,2.0,True,12.5,32218.0,1513.0,33731.0
2,10,novel,ca4b98f5_16,False,Lady Clavering,1.0,False,1.5,30311.0,5.0,30316.0
2,10,novel,ca4b98f5_17,False,Julia Brabazon,1.0,False,2.8,30310.0,6.0,30316.0
2,10,novel,ca4b98f5_15,False,There is no mention of a person named Harry or his second fiancee in the passage.,2.0,True,11.2,32222.0,1513.0,33735.0
2,10,caselaw,21,False,3,2.0,True,1.4,26427.0,20.0,26447.0
2,10,caselaw,23,False,2,1.0,False,1.1,24480.0,2.0,24482.0
2,10,novel,ca4b98f5_18,False,Julia,2.0,True,10.8,32430.0,207.0,32637.0
2,10,caselaw,27,False,5,1.0,False,1.1,24393.0,2.0,24395.0
2,10,caselaw,25,False,5,2.0,True,8.8,26395.0,20.0,26415.0
2,10,caselaw,29,False,1,1.0,False,2.0,24465.0,2.0,24467.0
2,10,caselaw,33,True,5,1.0,False,1.0,24410.0,2.0,24412.0
2,10,caselaw,31,True,5,2.0,True,3.8,25819.0,8.0,25827.0
2,10,caselaw,35,False,5,1.0,False,2.7,24476.0,2.0,24478.0
2,10,caselaw,37,True,5,2.0,True,2.3,26425.0,20.0,26445.0
2,10,caselaw,41,False,3,1.0,False,24.9,24381.0,2.0,24383.0
2,10,caselaw,39,False,5,2.0,True,27.2,26431.0,17.0,26448.0
2,10,caselaw,43,False,5,1.0,False,0.3,24432.0,2.0,24434.0
2,10,caselaw,47,False,5,2.0,True,5.2,26495.0,20.0,26515.0
2,10,caselaw,49,False,3,1.0,False,0.9,24404.0,2.0,24406.0
2,10,caselaw,45,False,5,2.0,True,7.3,26032.0,14.0,26046.0
2,10,caselaw,51,True,5,1.0,False,4.5,24400.0,2.0,24402.0
2,10,novel,9561a72a_5,False,There is no mention of Dorothy in the passage.,2.0,True,163.7,32216.0,1505.0,33721.0
2,10,caselaw,53,False,5,2.0,True,7.9,25992.0,14.0,26006.0
2,10,caselaw,59,False,4,1.0,False,0.5,24482.0,2.0,24484.0
2,10,caselaw,57,False,1,1.0,False,5.4,24451.0,2.0,24453.0
2,10,caselaw,55,True,2,1.0,False,8.6,24470.0,2.0,24472.0
2,10,caselaw,61,False,1,2.0,True,10.1,26122.0,17.0,26139.0
2,10,caselaw,65,True,5,2.0,True,7.1,26240.0,17.0,26257.0
2,10,caselaw,63,False,5,2.0,True,10.9,26296.0,17.0,26313.0
2,10,caselaw,67,False,3,2.0,True,5.6,26453.0,17.0,26470.0
2,10,caselaw,69,False,3,2.0,True,5.6,25575.0,8.0,25583.0
2,10,caselaw,73,False,3,2.0,True,2.6,25962.0,15.0,25977.0
2,10,caselaw,77,False,3,1.0,False,1.0,24397.0,2.0,24399.0
2,10,caselaw,75,True,2,1.0,False,27.2,24380.0,2.0,24382.0
2,10,caselaw,71,False,5,2.0,True,31.2,26244.0,17.0,26261.0
2,10,caselaw,81,False,3,1.0,False,0.9,24442.0,2.0,24444.0
2,10,caselaw,79,False,5,2.0,True,30.4,26894.0,875.0,27769.0
2,10,caselaw,85,False,5,2.0,True,6.0,26188.0,17.0,26205.0
2,10,caselaw,83,False,5,2.0,True,7.3,26112.0,17.0,26129.0
2,10,caselaw,91,False,5,2.0,True,4.9,26499.0,20.0,26519.0
2,10,novel,ca4b98f5_14,False,Law,1.0,False,129.6,30315.0,2.0,30317.0
2,10,caselaw,89,False,5,2.0,True,9.4,26170.0,14.0,26184.0
2,10,caselaw,95,False,5,1.0,False,2.5,24401.0,2.0,24403.0
2,10,caselaw,93,False,5,1.0,False,6.8,24446.0,2.0,24448.0
2,10,caselaw,97,False,5,2.0,True,10.5,25771.0,8.0,25779.0
2,10,caselaw,99,False,5,1.0,False,8.8,24430.0,2.0,24432.0
2,10,caselaw,101,False,5,2.0,True,9.4,26433.0,20.0,26453.0
2,10,caselaw,87,False,5,2.0,True,23.4,26495.0,14.0,26509.0
2,10,caselaw,105,True,2,1.0,False,5.0,24475.0,2.0,24477.0
2,10,caselaw,103,False,4,1.0,False,6.2,24402.0,2.0,24404.0
2,10,caselaw,113,True,1,1.0,False,0.5,24399.0,2.0,24401.0
2,10,caselaw,107,False,3,2.0,True,5.0,26288.0,14.0,26302.0
2,10,caselaw,111,False,5,1.0,False,4.1,24417.0,2.0,24419.0
2,10,caselaw,115,False,5,2.0,True,25.9,26022.0,8.0,26030.0
2,10,caselaw,117,False,3,1.0,False,26.6,24522.0,2.0,24524.0
2,10,caselaw,109,False,3,1.0,False,31.5,24441.0,2.0,24443.0
2,10,caselaw,119,True,3,1.0,False,25.7,24416.0,2.0,24418.0
2,10,caselaw,121,False,5,2.0,True,7.1,25797.0,8.0,25805.0
2,10,caselaw,123,True,5,2.0,True,7.2,26475.0,20.0,26495.0
2,10,caselaw,127,False,5,2.0,True,10.9,26166.0,17.0,26183.0
2,10,caselaw,129,True,2,2.0,True,9.5,26715.0,14.0,26729.0
2,10,caselaw,135,False,3,1.0,False,2.4,24703.0,2.0,24705.0
2,10,caselaw,125,False,1,2.0,True,17.6,26477.0,20.0,26497.0
2,10,caselaw,131,False,5,2.0,True,18.5,26242.0,17.0,26259.0
2,10,caselaw,141,False,2,1.0,False,0.5,24415.0,2.0,24417.0
2,10,caselaw,139,False,5,2.0,True,8.6,26232.0,14.0,26246.0
2,10,caselaw,133,False,2,2.0,True,16.2,26812.0,818.0,27630.0
2,10,caselaw,137,False,4,1.0,False,11.7,24571.0,2.0,24573.0
2,10,caselaw,149,True,1,1.0,False,0.8,24448.0,2.0,24450.0
2,10,caselaw,147,False,3,1.0,False,3.0,24500.0,2.0,24502.0
2,10,caselaw,143,False,3,1.0,False,5.9,24528.0,2.0,24530.0
2,10,caselaw,153,False,2,1.0,False,1.2,24480.0,2.0,24482.0
2,10,caselaw,151,True,5,2.0,True,3.9,25731.0,8.0,25739.0
2,10,caselaw,157,False,5,2.0,True,26.0,25996.0,872.0,26868.0
2,10,caselaw,159,False,3,1.0,False,25.2,24432.0,2.0,24434.0
2,10,caselaw,161,False,5,1.0,False,1.4,24433.0,2.0,24435.0
2,10,caselaw,165,False,3,1.0,False,1.3,24490.0,2.0,24492.0
2,10,caselaw,163,False,3,2.0,True,6.1,26126.0,17.0,26143.0
2,10,caselaw,145,False,5,1.0,False,39.8,24430.0,2.0,24432.0
2,10,caselaw,155,False,2,1.0,False,35.1,24457.0,2.0,24459.0
2,10,caselaw,169,True,5,2.0,True,5.7,26487.0,20.0,26507.0
2,10,caselaw,175,False,4,1.0,False,1.3,24380.0,2.0,24382.0
2,10,caselaw,177,False,5,2.0,True,5.1,26150.0,14.0,26164.0
2,10,caselaw,173,False,5,2.0,True,10.4,26559.0,20.0,26579.0
2,10,caselaw,179,False,5,1.0,False,1.9,24415.0,2.0,24417.0
2,10,caselaw,171,False,5,2.0,True,19.6,26260.0,17.0,26277.0
2,10,caselaw,185,False,5,1.0,False,2.6,24405.0,2.0,24407.0
2,10,caselaw,183,False,5,2.0,True,9.3,26583.0,20.0,26603.0
2,10,caselaw,187,False,3,1.0,False,1.6,24398.0,2.0,24400.0
2,10,caselaw,167,False,5,2.0,True,30.0,26521.0,20.0,26541.0
2,10,caselaw,191,True,3,1.0,False,2.7,24450.0,2.0,24452.0
2,10,caselaw,181,False,5,2.0,True,15.7,26186.0,14.0,26200.0
2,10,caselaw,193,False,5,1.0,False,2.7,24493.0,2.0,24495.0
2,10,caselaw,199,False,4,1.0,False,0.9,24564.0,2.0,24566.0
2,10,caselaw,189,True,5,2.0,True,29.8,26747.0,1016.0,27763.0
2,10,caselaw,201,True,3,1.0,False,24.3,24434.0,2.0,24436.0
2,10,caselaw,195,False,5,1.0,False,27.3,24407.0,2.0,24409.0
2,10,caselaw,203,False,4,1.0,False,1.6,24390.0,2.0,24392.0
2,10,caselaw,197,False,4,1.0,False,31.8,24430.0,2.0,24432.0
2,10,caselaw,209,True,5,1.0,False,5.6,24405.0,2.0,24407.0
2,10,caselaw,211,True,4,1.0,False,0.8,24504.0,2.0,24506.0
2,10,caselaw,207,False,4,1.0,False,7.3,24396.0,2.0,24398.0
2,10,caselaw,213,False,3,1.0,False,5.3,24439.0,2.0,24441.0
2,10,caselaw,217,False,5,1.0,False,5.1,24403.0,2.0,24405.0
2,10,caselaw,215,False,4,2.0,True,9.1,26114.0,11.0,26125.0
2,10,caselaw,205,False,5,2.0,True,18.3,26489.0,20.0,26509.0
2,10,caselaw,221,False,5,2.0,True,5.4,26551.0,20.0,26571.0
2,10,caselaw,227,True,5,1.0,False,1.2,24477.0,2.0,24479.0
2,10,caselaw,219,True,3,1.0,False,8.3,24397.0,2.0,24399.0
2,10,caselaw,231,False,5,1.0,False,6.5,24539.0,2.0,24541.0
2,10,caselaw,225,False,5,1.0,False,9.1,24468.0,2.0,24470.0
2,10,caselaw,229,False,5,2.0,True,9.4,26387.0,20.0,26407.0
2,10,caselaw,235,False,1,1.0,False,2.2,24445.0,2.0,24447.0
2,10,caselaw,237,True,4,1.0,False,1.7,24444.0,2.0,24446.0
2,10,caselaw,233,True,3,1.0,False,5.7,24364.0,2.0,24366.0
2,10,caselaw,223,True,4,1.0,False,17.4,24457.0,2.0,24459.0
2,10,caselaw,243,False,5,2.0,True,1.9,26042.0,14.0,26056.0
2,10,caselaw,239,False,5,1.0,False,6.3,24418.0,2.0,24420.0
2,10,caselaw,245,False,3,2.0,True,25.9,25769.0,8.0,25777.0
2,10,caselaw,247,False,4,1.0,False,25.8,24448.0,2.0,24450.0
2,10,caselaw,253,False,3,1.0,False,0.8,24350.0,2.0,24352.0
2,10,caselaw,241,False,5,1.0,False,31.3,24434.0,2.0,24436.0
2,10,caselaw,251,False,5,2.0,True,7.6,25172.0,8.0,25180.0
2,10,caselaw,257,False,5,2.0,True,9.3,25669.0,8.0,25677.0
2,10,caselaw,259,True,3,1.0,False,5.0,24454.0,2.0,24456.0
2,10,caselaw,255,False,5,2.0,True,12.3,25851.0,8.0,25859.0
2,10,caselaw,265,False,3,1.0,False,3.0,24421.0,2.0,24423.0
2,10,caselaw,261,True,5,1.0,False,5.0,24555.0,2.0,24557.0
2,10,caselaw,249,False,3,2.0,True,42.4,25940.0,872.0,26812.0
2,10,caselaw,267,False,4,1.0,False,2.7,24511.0,2.0,24513.0
2,10,caselaw,273,True,5,2.0,True,7.9,25810.0,8.0,25818.0
2,10,caselaw,275,False,4,1.0,False,0.7,24397.0,2.0,24399.0
2,10,caselaw,271,False,2,2.0,True,11.2,25820.0,8.0,25828.0
2,10,caselaw,269,False,5,2.0,True,16.4,25653.0,8.0,25661.0
2,10,caselaw,263,True,5,2.0,True,21.5,26447.0,17.0,26464.0
2,10,caselaw,281,False,4,1.0,False,1.6,24459.0,2.0,24461.0
2,10,caselaw,279,False,5,2.0,True,6.2,26336.0,14.0,26350.0
2,10,caselaw,283,True,5,1.0,False,26.0,24466.0,2.0,24468.0
2,10,caselaw,289,False,5,1.0,False,0.6,24496.0,2.0,24498.0
2,10,caselaw,285,False,5,2.0,True,26.3,26224.0,17.0,26241.0
2,10,caselaw,277,False,5,2.0,True,33.5,26200.0,17.0,26217.0
2,10,caselaw,287,True,5,1.0,False,30.9,24424.0,2.0,24426.0
2,10,caselaw,293,True,5,2.0,True,7.3,26523.0,14.0,26537.0
2,10,caselaw,299,False,5,1.0,False,3.6,24488.0,2.0,24490.0
2,10,caselaw,291,False,5,2.0,True,11.9,25663.0,8.0,25671.0
2,10,caselaw,303,False,5,1.0,False,4.2,24436.0,2.0,24438.0
2,10,caselaw,295,False,5,2.0,True,15.5,26194.0,17.0,26211.0
2,10,caselaw,297,False,5,2.0,True,13.1,26282.0,17.0,26299.0
2,10,caselaw,307,False,3,1.0,False,3.9,24461.0,2.0,24463.0
2,10,caselaw,311,False,4,1.0,False,6.5,24389.0,2.0,24391.0
2,10,caselaw,305,False,5,2.0,True,10.8,26118.0,11.0,26129.0
2,10,caselaw,301,False,2,2.0,True,18.0,26860.0,857.0,27717.0
2,10,caselaw,315,True,5,2.0,True,4.0,26483.0,20.0,26503.0
2,10,caselaw,309,True,5,2.0,True,12.5,26250.0,17.0,26267.0
2,10,caselaw,313,False,5,1.0,False,6.3,24422.0,2.0,24424.0
2,10,caselaw,321,False,5,1.0,False,1.3,24466.0,2.0,24468.0
2,10,caselaw,323,True,5,1.0,False,1.4,24479.0,2.0,24481.0
2,10,caselaw,319,True,5,2.0,True,28.5,26569.0,20.0,26589.0
2,10,caselaw,327,False,5,1.0,False,25.7,24366.0,2.0,24368.0
2,10,caselaw,329,False,5,1.0,False,1.5,24507.0,2.0,24509.0
2,10,caselaw,331,False,2,1.0,False,2.1,24435.0,2.0,24437.0
2,10,caselaw,317,False,5,2.0,True,36.9,26423.0,20.0,26443.0
2,10,caselaw,337,False,5,1.0,False,1.6,24441.0,2.0,24443.0
2,10,caselaw,325,True,5,2.0,True,38.4,26896.0,182.0,27078.0
2,10,caselaw,339,True,5,2.0,True,5.0,26282.0,17.0,26299.0
2,10,caselaw,343,False,5,2.0,True,5.3,26439.0,20.0,26459.0
2,10,caselaw,335,False,5,2.0,True,16.4,26152.0,11.0,26163.0
2,10,caselaw,347,False,5,1.0,False,1.2,24356.0,2.0,24358.0
2,10,caselaw,349,False,5,1.0,False,6.9,24425.0,2.0,24427.0
2,10,caselaw,333,False,5,2.0,True,26.0,26386.0,14.0,26400.0
2,10,caselaw,351,False,5,2.0,True,2.6,25639.0,8.0,25647.0
2,10,caselaw,345,False,2,2.0,True,11.1,26459.0,20.0,26479.0
2,10,caselaw,341,False,4,2.0,True,20.4,26451.0,14.0,26465.0
2,10,caselaw,357,False,3,1.0,False,3.9,24445.0,3.0,24448.0
2,10,caselaw,353,False,5,2.0,True,7.4,26370.0,14.0,26384.0
2,10,caselaw,355,False,4,2.0,True,30.3,26763.0,1016.0,27779.0
2,10,caselaw,359,False,3,2.0,True,27.8,26353.0,20.0,26373.0
2,10,caselaw,363,False,5,2.0,True,26.6,26080.0,14.0,26094.0
2,10,caselaw,361,False,4,1.0,False,27.6,24452.0,2.0,24454.0
2,10,caselaw,367,False,3,1.0,False,6.3,24401.0,2.0,24403.0
2,10,caselaw,371,True,3,1.0,False,6.0,24455.0,2.0,24457.0
2,10,caselaw,373,False,3,2.0,True,5.2,26413.0,20.0,26433.0
2,10,caselaw,377,False,4,2.0,True,1.8,26497.0,20.0,26517.0
2,10,caselaw,365,True,5,2.0,True,16.7,26449.0,14.0,26463.0
2,10,caselaw,375,False,3,1.0,False,9.7,24381.0,2.0,24383.0
2,10,caselaw,369,False,4,2.0,True,17.9,26116.0,14.0,26130.0
2,10,caselaw,385,False,5,2.0,True,7.8,26142.0,18.0,26160.0
2,10,caselaw,379,True,4,1.0,False,13.7,24589.0,2.0,24591.0
2,10,caselaw,381,False,5,2.0,True,11.1,25851.0,8.0,25859.0
2,10,caselaw,383,False,5,2.0,True,12.8,26435.0,11.0,26446.0
2,10,caselaw,393,False,3,1.0,False,2.9,24425.0,2.0,24427.0
2,10,caselaw,395,False,4,1.0,False,0.6,24404.0,2.0,24406.0
2,10,caselaw,387,False,5,2.0,True,8.3,26469.0,20.0,26489.0
2,10,caselaw,389,False,4,2.0,True,8.8,26898.0,299.0,27197.0
2,10,caselaw,399,False,5,1.0,False,24.9,24414.0,2.0,24416.0
2,10,caselaw,391,False,5,2.0,True,32.7,26222.0,11.0,26233.0
2,10,caselaw,397,False,2,2.0,True,27.8,26475.0,14.0,26489.0
2,20,wiki,14,True,August 1776.,2.0,True,5.5,8309.0,12.0,8321.0
2,20,wiki,11,False,New Amsterdam.,2.0,True,5.8,8285.0,10.0,8295.0
2,20,wiki,12,False,There is no information about this in the passage.,2.0,True,10.7,8295.0,17.0,8312.0
2,20,wiki,13,True,1735,1.0,False,11.3,7174.0,3.0,7177.0
2,20,wiki,16,True,Philadelphia.,2.0,True,9.4,8313.0,9.0,8322.0
2,20,wiki,17,False,No information provided.,2.0,True,7.1,8141.0,11.0,8152.0
2,20,wiki,15,True,The Great Fire of New York.,2.0,True,20.4,9152.0,17.0,9169.0
2,20,wiki,18,False,There is no information about the Erie Canal in the provided passage.,2.0,True,14.8,8305.0,20.0,8325.0
2,20,wiki,20,True,1898.,2.0,True,8.7,8141.0,10.0,8151.0
2,20,wiki,19,True,25%,2.0,True,13.6,9578.0,21.0,9599.0
2,20,wiki,23,True,Abstract expressionism.,2.0,True,5.0,10194.0,17.0,10211.0
2,20,wiki,21,False,There is no information about the Triangle Shirtwaist Factory fire in the passage.,2.0,True,6.3,8309.0,23.0,8332.0
2,20,wiki,22,True,Megacity,1.0,False,8.0,7180.0,3.0,7183.0
2,20,wiki,25,False,No information is provided about a plane crashing into the World Trade Center.,2.0,True,27.1,8287.0,21.0,8308.0
2,20,wiki,26,False,No answer available.,2.0,True,27.8,8321.0,11.0,8332.0
2,20,wiki,28,False,No answer.,2.0,True,1.7,8119.0,10.0,8129.0
2,20,wiki,24,False,There is no information about an aircraft crashing into the World Trade Center in the provided passage.,2.0,True,32.7,7857.0,25.0,7882.0
2,20,wiki,27,False,"Manhattan, Staten, and Long.",2.0,True,32.3,10490.0,54.0,10544.0
2,20,wiki,32,False,No answer available.,2.0,True,4.9,10971.0,329.0,11300.0
2,20,wiki,33,False,Water towers,1.0,False,1.2,7184.0,3.0,7187.0
2,20,wiki,30,False,I don't have information about the construction of the Pieter Claesen Wyckoff House.,2.0,True,15.0,8323.0,26.0,8349.0
2,20,wiki,29,True,164.1,2.0,True,17.7,10683.0,31.0,10714.0
2,20,wiki,31,False,Over 300.,2.0,True,18.7,8247.0,11.0,8258.0
2,20,wiki,34,True,humid continental,2.0,True,14.2,8132.0,10.0,8142.0
2,20,wiki,37,True,Minneapolis.,2.0,True,8.2,9732.0,19.0,9751.0
2,20,wiki,36,True,49.9 inches.,2.0,True,11.2,8122.0,12.0,8134.0
2,20,wiki,35,True,"July 9, 1936.",2.0,True,16.3,10971.0,234.0,11205.0
2,20,wiki,40,True,"1,093",2.0,True,3.4,8070.0,10.0,8080.0
2,20,wiki,38,False,"26,000",2.0,True,32.1,8072.0,10.0,8082.0
2,20,wiki,41,False,The 85th U.S. Army Reserve Support Command.,2.0,True,27.8,10965.0,337.0,11302.0
2,20,wiki,39,True,Grant's Tomb.,2.0,True,31.6,10688.0,68.0,10756.0
2,20,wiki,44,False,No information.,2.0,True,2.1,9308.0,13.0,9321.0
2,20,wiki,42,True,40%,2.0,True,33.2,11010.0,60.0,11070.0
2,20,wiki,46,True,"65,000.",2.0,True,4.8,8226.0,11.0,8237.0
2,20,wiki,48,True,"568,903",1.0,False,1.2,7175.0,4.0,7179.0
2,20,wiki,43,False,Bangladeshi.,2.0,True,14.8,8359.0,15.0,8374.0
2,20,wiki,47,False,England.,2.0,True,9.9,8313.0,9.0,8322.0
2,20,wiki,50,False,No information provided.,2.0,True,4.4,8470.0,14.0,8484.0
2,20,wiki,51,True,"$15,887",2.0,True,4.2,8253.0,11.0,8264.0
2,20,wiki,49,True,Judaism.,2.0,True,18.7,8270.0,11.0,8281.0
2,20,wiki,52,False,"25,000.",2.0,True,12.3,8316.0,11.0,8327.0
